Image A,Image B,Distances
part1-images/bigben_8.jpg,part1-images/colosseum_12.jpg,50.625
part1-images/bigben_8.jpg,part1-images/colosseum_13.jpg,45.285714285714285
part1-images/bigben_8.jpg,part1-images/colosseum_15.jpg,47.3
part1-images/bigben_8.jpg,part1-images/colosseum_18.jpg,44.333333333333336
part1-images/bigben_8.jpg,part1-images/colosseum_3.jpg,49.375
part1-images/bigben_8.jpg,part1-images/colosseum_4.jpg,48.142857142857146
part1-images/bigben_8.jpg,part1-images/colosseum_6.jpg,46.43478260869565
part1-images/bigben_8.jpg,part1-images/colosseum_8.jpg,45.578947368421055
part1-images/bigben_8.jpg,part1-images/colosseum_5.jpg,51.75
part1-images/bigben_8.jpg,part1-images/eiffel_1.jpg,1.7e+308
part1-images/bigben_8.jpg,part1-images/eiffel_15.jpg,49.357142857142854
part1-images/bigben_8.jpg,part1-images/eiffel_18.jpg,44.46153846153846
part1-images/bigben_8.jpg,part1-images/eiffel_19.jpg,43.5
part1-images/bigben_8.jpg,part1-images/eiffel_2.jpg,46.0
part1-images/bigben_8.jpg,part1-images/eiffel_22.jpg,51.09090909090909
part1-images/bigben_8.jpg,part1-images/eiffel_5.jpg,52.57142857142857
part1-images/bigben_8.jpg,part1-images/eiffel_3.jpg,53.625
part1-images/bigben_8.jpg,part1-images/eiffel_6.jpg,49.3
part1-images/bigben_8.jpg,part1-images/empirestate_10.jpg,44.5
part1-images/bigben_8.jpg,part1-images/eiffel_7.jpg,50.3
part1-images/bigben_8.jpg,part1-images/empirestate_12.jpg,41.5
part1-images/bigben_8.jpg,part1-images/empirestate_14.jpg,47.57142857142857
part1-images/bigben_8.jpg,part1-images/empirestate_15.jpg,48.72727272727273
part1-images/bigben_8.jpg,part1-images/empirestate_16.jpg,50.142857142857146
part1-images/bigben_8.jpg,part1-images/empirestate_22.jpg,48.0
part1-images/bigben_8.jpg,part1-images/empirestate_23.jpg,54.4
part1-images/bigben_8.jpg,part1-images/empirestate_25.jpg,1.7e+308
part1-images/bigben_8.jpg,part1-images/empirestate_27.jpg,49.285714285714285
part1-images/bigben_8.jpg,part1-images/empirestate_9.jpg,49.416666666666664
part1-images/bigben_8.jpg,part1-images/londoneye_13.jpg,51.35294117647059
part1-images/bigben_8.jpg,part1-images/londoneye_12.jpg,46.142857142857146
part1-images/bigben_8.jpg,part1-images/londoneye_16.jpg,58.0
part1-images/bigben_8.jpg,part1-images/londoneye_17.jpg,51.714285714285715
part1-images/bigben_8.jpg,part1-images/londoneye_2.jpg,40.18181818181818
part1-images/bigben_8.jpg,part1-images/londoneye_22.jpg,48.0
part1-images/bigben_8.jpg,part1-images/londoneye_21.jpg,48.6
part1-images/bigben_8.jpg,part1-images/londoneye_23.jpg,52.7
part1-images/bigben_8.jpg,part1-images/londoneye_8.jpg,46.45454545454545
part1-images/bigben_8.jpg,part1-images/londoneye_9.jpg,47.81818181818182
part1-images/bigben_8.jpg,part1-images/louvre_11.jpg,51.53333333333333
part1-images/bigben_8.jpg,part1-images/louvre_13.jpg,50.333333333333336
part1-images/bigben_8.jpg,part1-images/louvre_10.jpg,52.0
part1-images/bigben_8.jpg,part1-images/louvre_16.jpg,50.714285714285715
part1-images/bigben_8.jpg,part1-images/louvre_14.jpg,47.9
part1-images/bigben_8.jpg,part1-images/louvre_15.jpg,51.5
part1-images/bigben_8.jpg,part1-images/louvre_3.jpg,50.5
part1-images/bigben_8.jpg,part1-images/louvre_4.jpg,51.90909090909091
part1-images/bigben_8.jpg,part1-images/louvre_8.jpg,50.142857142857146
part1-images/bigben_8.jpg,part1-images/notredame_1.jpg,48.625
part1-images/bigben_8.jpg,part1-images/louvre_9.jpg,47.5
part1-images/bigben_8.jpg,part1-images/notredame_20.jpg,47.72727272727273
part1-images/bigben_8.jpg,part1-images/notredame_14.jpg,53.285714285714285
part1-images/bigben_8.jpg,part1-images/notredame_19.jpg,44.25
part1-images/bigben_8.jpg,part1-images/notredame_24.jpg,47.46153846153846
part1-images/bigben_8.jpg,part1-images/notredame_25.jpg,48.285714285714285
part1-images/bigben_8.jpg,part1-images/notredame_4.jpg,52.07692307692308
part1-images/bigben_8.jpg,part1-images/notredame_5.jpg,50.2
part1-images/bigben_8.jpg,part1-images/notredame_8.jpg,45.42857142857143
part1-images/bigben_8.jpg,part1-images/sanmarco_14.jpg,50.111111111111114
part1-images/bigben_8.jpg,part1-images/sanmarco_13.jpg,52.0
part1-images/bigben_8.jpg,part1-images/sanmarco_1.jpg,50.44444444444444
part1-images/bigben_8.jpg,part1-images/sanmarco_18.jpg,48.8
part1-images/bigben_8.jpg,part1-images/sanmarco_19.jpg,49.916666666666664
part1-images/bigben_8.jpg,part1-images/sanmarco_3.jpg,46.5
part1-images/bigben_8.jpg,part1-images/sanmarco_4.jpg,51.8
part1-images/bigben_8.jpg,part1-images/tatemodern_13.jpg,50.2
part1-images/bigben_8.jpg,part1-images/tatemodern_11.jpg,48.125
part1-images/bigben_8.jpg,part1-images/sanmarco_5.jpg,48.92857142857143
part1-images/bigben_8.jpg,part1-images/tatemodern_16.jpg,1.7e+308
part1-images/bigben_8.jpg,part1-images/tatemodern_14.jpg,43.75
part1-images/bigben_8.jpg,part1-images/tatemodern_4.jpg,48.76470588235294
part1-images/bigben_8.jpg,part1-images/tatemodern_2.jpg,47.0
part1-images/bigben_8.jpg,part1-images/tatemodern_24.jpg,47.54545454545455
part1-images/bigben_8.jpg,part1-images/tatemodern_6.jpg,42.38461538461539
part1-images/bigben_8.jpg,part1-images/tatemodern_8.jpg,52.0
part1-images/bigben_8.jpg,part1-images/tatemodern_9.jpg,46.0
part1-images/bigben_8.jpg,part1-images/trafalgarsquare_15.jpg,49.714285714285715
part1-images/bigben_8.jpg,part1-images/trafalgarsquare_20.jpg,49.55555555555556
part1-images/bigben_8.jpg,part1-images/trafalgarsquare_16.jpg,46.333333333333336
part1-images/bigben_8.jpg,part1-images/trafalgarsquare_21.jpg,46.8
part1-images/bigben_8.jpg,part1-images/trafalgarsquare_22.jpg,45.2
part1-images/bigben_8.jpg,part1-images/trafalgarsquare_25.jpg,47.875
part1-images/colosseum_11.jpg,part1-images/colosseum_12.jpg,45.44444444444444
part1-images/colosseum_11.jpg,part1-images/colosseum_13.jpg,52.0
part1-images/colosseum_11.jpg,part1-images/colosseum_15.jpg,52.666666666666664
part1-images/colosseum_11.jpg,part1-images/colosseum_18.jpg,48.4
part1-images/colosseum_11.jpg,part1-images/colosseum_3.jpg,41.2
part1-images/colosseum_11.jpg,part1-images/colosseum_4.jpg,50.166666666666664
part1-images/colosseum_11.jpg,part1-images/colosseum_5.jpg,45.733333333333334
part1-images/colosseum_11.jpg,part1-images/colosseum_6.jpg,46.0
part1-images/colosseum_11.jpg,part1-images/eiffel_1.jpg,48.5
part1-images/colosseum_11.jpg,part1-images/colosseum_8.jpg,47.111111111111114
part1-images/colosseum_11.jpg,part1-images/eiffel_15.jpg,52.77777777777778
part1-images/colosseum_11.jpg,part1-images/eiffel_18.jpg,48.916666666666664
part1-images/colosseum_11.jpg,part1-images/eiffel_19.jpg,43.42307692307692
part1-images/colosseum_11.jpg,part1-images/eiffel_22.jpg,52.5
part1-images/colosseum_11.jpg,part1-images/eiffel_2.jpg,45.875
part1-images/colosseum_11.jpg,part1-images/eiffel_3.jpg,53.6
part1-images/colosseum_11.jpg,part1-images/eiffel_5.jpg,52.857142857142854
part1-images/colosseum_11.jpg,part1-images/eiffel_6.jpg,52.44444444444444
part1-images/colosseum_11.jpg,part1-images/eiffel_7.jpg,54.0
part1-images/colosseum_11.jpg,part1-images/empirestate_10.jpg,51.111111111111114
part1-images/colosseum_11.jpg,part1-images/empirestate_12.jpg,49.285714285714285
part1-images/colosseum_11.jpg,part1-images/empirestate_14.jpg,49.18181818181818
part1-images/colosseum_11.jpg,part1-images/empirestate_15.jpg,49.888888888888886
part1-images/colosseum_11.jpg,part1-images/empirestate_16.jpg,50.0
part1-images/colosseum_11.jpg,part1-images/empirestate_23.jpg,51.0
part1-images/colosseum_11.jpg,part1-images/empirestate_22.jpg,49.416666666666664
part1-images/colosseum_11.jpg,part1-images/empirestate_25.jpg,49.5
part1-images/colosseum_11.jpg,part1-images/empirestate_27.jpg,49.25
part1-images/colosseum_11.jpg,part1-images/empirestate_9.jpg,48.125
part1-images/colosseum_11.jpg,part1-images/londoneye_13.jpg,49.875
part1-images/colosseum_11.jpg,part1-images/londoneye_12.jpg,51.44444444444444
part1-images/colosseum_11.jpg,part1-images/londoneye_16.jpg,47.46666666666667
part1-images/colosseum_11.jpg,part1-images/londoneye_17.jpg,46.833333333333336
part1-images/colosseum_11.jpg,part1-images/londoneye_2.jpg,49.42857142857143
part1-images/colosseum_11.jpg,part1-images/londoneye_22.jpg,46.5
part1-images/colosseum_11.jpg,part1-images/londoneye_23.jpg,43.75
part1-images/colosseum_11.jpg,part1-images/londoneye_21.jpg,47.666666666666664
part1-images/colosseum_11.jpg,part1-images/londoneye_8.jpg,48.1
part1-images/colosseum_11.jpg,part1-images/londoneye_9.jpg,47.42857142857143
part1-images/colosseum_11.jpg,part1-images/louvre_11.jpg,1.7e+308
part1-images/colosseum_11.jpg,part1-images/louvre_10.jpg,48.5
part1-images/colosseum_11.jpg,part1-images/louvre_13.jpg,55.625
part1-images/colosseum_11.jpg,part1-images/louvre_14.jpg,1.7e+308
part1-images/colosseum_11.jpg,part1-images/louvre_16.jpg,50.2
part1-images/colosseum_11.jpg,part1-images/louvre_15.jpg,53.0
part1-images/colosseum_11.jpg,part1-images/louvre_4.jpg,51.0
part1-images/colosseum_11.jpg,part1-images/louvre_3.jpg,48.54545454545455
part1-images/colosseum_11.jpg,part1-images/louvre_8.jpg,52.4
part1-images/colosseum_11.jpg,part1-images/notredame_1.jpg,50.833333333333336
part1-images/colosseum_11.jpg,part1-images/louvre_9.jpg,53.6
part1-images/colosseum_11.jpg,part1-images/notredame_14.jpg,50.857142857142854
part1-images/colosseum_11.jpg,part1-images/notredame_20.jpg,48.22222222222222
part1-images/colosseum_11.jpg,part1-images/notredame_19.jpg,47.888888888888886
part1-images/colosseum_11.jpg,part1-images/notredame_24.jpg,47.857142857142854
part1-images/colosseum_11.jpg,part1-images/notredame_25.jpg,48.55555555555556
part1-images/colosseum_11.jpg,part1-images/notredame_4.jpg,50.333333333333336
part1-images/colosseum_11.jpg,part1-images/sanmarco_1.jpg,48.285714285714285
part1-images/colosseum_11.jpg,part1-images/notredame_8.jpg,51.0
part1-images/colosseum_11.jpg,part1-images/notredame_5.jpg,52.2
part1-images/colosseum_11.jpg,part1-images/sanmarco_14.jpg,47.473684210526315
part1-images/colosseum_11.jpg,part1-images/sanmarco_13.jpg,46.75
part1-images/colosseum_11.jpg,part1-images/sanmarco_18.jpg,1.7e+308
part1-images/colosseum_11.jpg,part1-images/sanmarco_19.jpg,49.0
part1-images/colosseum_11.jpg,part1-images/sanmarco_3.jpg,52.666666666666664
part1-images/colosseum_11.jpg,part1-images/sanmarco_4.jpg,46.8
part1-images/colosseum_11.jpg,part1-images/tatemodern_11.jpg,49.42857142857143
part1-images/colosseum_11.jpg,part1-images/sanmarco_5.jpg,47.705882352941174
part1-images/colosseum_11.jpg,part1-images/tatemodern_13.jpg,46.0
part1-images/colosseum_11.jpg,part1-images/tatemodern_14.jpg,43.05
part1-images/colosseum_11.jpg,part1-images/tatemodern_16.jpg,54.3
part1-images/colosseum_11.jpg,part1-images/tatemodern_2.jpg,54.6
part1-images/colosseum_11.jpg,part1-images/tatemodern_4.jpg,51.1
part1-images/colosseum_11.jpg,part1-images/tatemodern_24.jpg,46.54545454545455
part1-images/colosseum_11.jpg,part1-images/tatemodern_6.jpg,50.4
part1-images/colosseum_11.jpg,part1-images/tatemodern_8.jpg,48.4375
part1-images/colosseum_11.jpg,part1-images/tatemodern_9.jpg,45.142857142857146
part1-images/colosseum_11.jpg,part1-images/trafalgarsquare_15.jpg,47.529411764705884
part1-images/colosseum_11.jpg,part1-images/trafalgarsquare_16.jpg,51.5
part1-images/colosseum_11.jpg,part1-images/trafalgarsquare_20.jpg,50.0
part1-images/colosseum_11.jpg,part1-images/trafalgarsquare_21.jpg,45.529411764705884
part1-images/colosseum_11.jpg,part1-images/trafalgarsquare_22.jpg,50.30769230769231
part1-images/colosseum_11.jpg,part1-images/trafalgarsquare_25.jpg,52.625
part1-images/colosseum_12.jpg,part1-images/colosseum_13.jpg,46.2
part1-images/colosseum_12.jpg,part1-images/colosseum_15.jpg,52.5
part1-images/colosseum_12.jpg,part1-images/colosseum_18.jpg,48.291666666666664
part1-images/colosseum_12.jpg,part1-images/colosseum_3.jpg,43.4
part1-images/colosseum_12.jpg,part1-images/colosseum_5.jpg,50.0625
part1-images/colosseum_12.jpg,part1-images/colosseum_4.jpg,47.5
part1-images/colosseum_12.jpg,part1-images/colosseum_6.jpg,44.4
part1-images/colosseum_12.jpg,part1-images/eiffel_1.jpg,52.0
part1-images/colosseum_12.jpg,part1-images/eiffel_15.jpg,50.142857142857146
part1-images/colosseum_12.jpg,part1-images/colosseum_8.jpg,43.0
part1-images/colosseum_12.jpg,part1-images/eiffel_18.jpg,44.0
part1-images/colosseum_12.jpg,part1-images/eiffel_19.jpg,45.07692307692308
part1-images/colosseum_12.jpg,part1-images/eiffel_2.jpg,44.15
part1-images/colosseum_12.jpg,part1-images/eiffel_22.jpg,49.13333333333333
part1-images/colosseum_12.jpg,part1-images/eiffel_3.jpg,52.27272727272727
part1-images/colosseum_12.jpg,part1-images/eiffel_5.jpg,51.666666666666664
part1-images/colosseum_12.jpg,part1-images/eiffel_6.jpg,50.18181818181818
part1-images/colosseum_12.jpg,part1-images/eiffel_7.jpg,46.5
part1-images/colosseum_12.jpg,part1-images/empirestate_10.jpg,51.57142857142857
part1-images/colosseum_12.jpg,part1-images/empirestate_12.jpg,46.625
part1-images/colosseum_12.jpg,part1-images/empirestate_14.jpg,50.666666666666664
part1-images/colosseum_12.jpg,part1-images/empirestate_15.jpg,50.25
part1-images/colosseum_12.jpg,part1-images/empirestate_16.jpg,49.1875
part1-images/colosseum_12.jpg,part1-images/empirestate_22.jpg,47.94444444444444
part1-images/colosseum_12.jpg,part1-images/empirestate_23.jpg,54.42857142857143
part1-images/colosseum_12.jpg,part1-images/empirestate_25.jpg,47.55555555555556
part1-images/colosseum_12.jpg,part1-images/empirestate_27.jpg,45.2
part1-images/colosseum_12.jpg,part1-images/empirestate_9.jpg,47.61538461538461
part1-images/colosseum_12.jpg,part1-images/londoneye_13.jpg,43.07142857142857
part1-images/colosseum_12.jpg,part1-images/londoneye_12.jpg,50.06666666666667
part1-images/colosseum_12.jpg,part1-images/londoneye_16.jpg,37.166666666666664
part1-images/colosseum_12.jpg,part1-images/londoneye_17.jpg,47.23529411764706
part1-images/colosseum_12.jpg,part1-images/londoneye_2.jpg,48.07692307692308
part1-images/colosseum_12.jpg,part1-images/londoneye_21.jpg,51.38461538461539
part1-images/colosseum_12.jpg,part1-images/londoneye_23.jpg,47.111111111111114
part1-images/colosseum_12.jpg,part1-images/londoneye_22.jpg,50.84615384615385
part1-images/colosseum_12.jpg,part1-images/londoneye_8.jpg,53.90909090909091
part1-images/colosseum_12.jpg,part1-images/londoneye_9.jpg,42.266666666666666
part1-images/colosseum_12.jpg,part1-images/louvre_10.jpg,46.45454545454545
part1-images/colosseum_12.jpg,part1-images/louvre_11.jpg,49.46666666666667
part1-images/colosseum_12.jpg,part1-images/louvre_13.jpg,54.22222222222222
part1-images/colosseum_12.jpg,part1-images/louvre_16.jpg,54.0
part1-images/colosseum_12.jpg,part1-images/louvre_14.jpg,50.333333333333336
part1-images/colosseum_12.jpg,part1-images/louvre_15.jpg,47.61538461538461
part1-images/colosseum_12.jpg,part1-images/louvre_3.jpg,1.7e+308
part1-images/colosseum_12.jpg,part1-images/louvre_4.jpg,47.0
part1-images/colosseum_12.jpg,part1-images/louvre_8.jpg,47.0
part1-images/colosseum_12.jpg,part1-images/notredame_1.jpg,50.333333333333336
part1-images/colosseum_12.jpg,part1-images/louvre_9.jpg,56.75
part1-images/colosseum_12.jpg,part1-images/notredame_20.jpg,44.3125
part1-images/colosseum_12.jpg,part1-images/notredame_19.jpg,44.529411764705884
part1-images/colosseum_12.jpg,part1-images/notredame_14.jpg,47.75
part1-images/colosseum_12.jpg,part1-images/notredame_25.jpg,46.04347826086956
part1-images/colosseum_12.jpg,part1-images/notredame_24.jpg,51.333333333333336
part1-images/colosseum_12.jpg,part1-images/notredame_4.jpg,50.375
part1-images/colosseum_12.jpg,part1-images/notredame_5.jpg,50.75
part1-images/colosseum_12.jpg,part1-images/notredame_8.jpg,52.57142857142857
part1-images/colosseum_12.jpg,part1-images/sanmarco_13.jpg,48.166666666666664
part1-images/colosseum_12.jpg,part1-images/sanmarco_14.jpg,44.0
part1-images/colosseum_12.jpg,part1-images/sanmarco_1.jpg,45.85
part1-images/colosseum_12.jpg,part1-images/sanmarco_18.jpg,46.77777777777778
part1-images/colosseum_12.jpg,part1-images/sanmarco_19.jpg,50.25
part1-images/colosseum_12.jpg,part1-images/sanmarco_3.jpg,50.46153846153846
part1-images/colosseum_12.jpg,part1-images/sanmarco_4.jpg,50.22222222222222
part1-images/colosseum_12.jpg,part1-images/sanmarco_5.jpg,46.375
part1-images/colosseum_12.jpg,part1-images/tatemodern_13.jpg,46.09090909090909
part1-images/colosseum_12.jpg,part1-images/tatemodern_11.jpg,47.5
part1-images/colosseum_12.jpg,part1-images/tatemodern_16.jpg,51.05
part1-images/colosseum_12.jpg,part1-images/tatemodern_14.jpg,43.857142857142854
part1-images/colosseum_12.jpg,part1-images/tatemodern_2.jpg,48.27272727272727
part1-images/colosseum_12.jpg,part1-images/tatemodern_4.jpg,51.857142857142854
part1-images/colosseum_12.jpg,part1-images/tatemodern_24.jpg,47.4
part1-images/colosseum_12.jpg,part1-images/tatemodern_6.jpg,48.11764705882353
part1-images/colosseum_12.jpg,part1-images/tatemodern_8.jpg,45.833333333333336
part1-images/colosseum_12.jpg,part1-images/tatemodern_9.jpg,44.6
part1-images/colosseum_12.jpg,part1-images/trafalgarsquare_16.jpg,48.7
part1-images/colosseum_12.jpg,part1-images/trafalgarsquare_15.jpg,49.27777777777778
part1-images/colosseum_12.jpg,part1-images/trafalgarsquare_21.jpg,51.142857142857146
part1-images/colosseum_12.jpg,part1-images/trafalgarsquare_20.jpg,46.22727272727273
part1-images/colosseum_12.jpg,part1-images/trafalgarsquare_22.jpg,46.7
part1-images/colosseum_12.jpg,part1-images/trafalgarsquare_25.jpg,43.1
part1-images/colosseum_13.jpg,part1-images/colosseum_15.jpg,52.42857142857143
part1-images/colosseum_13.jpg,part1-images/colosseum_18.jpg,47.666666666666664
part1-images/colosseum_13.jpg,part1-images/colosseum_4.jpg,48.0
part1-images/colosseum_13.jpg,part1-images/colosseum_3.jpg,46.357142857142854
part1-images/colosseum_13.jpg,part1-images/colosseum_5.jpg,46.75
part1-images/colosseum_13.jpg,part1-images/colosseum_8.jpg,42.5
part1-images/colosseum_13.jpg,part1-images/colosseum_6.jpg,43.45454545454545
part1-images/colosseum_13.jpg,part1-images/eiffel_1.jpg,45.166666666666664
part1-images/colosseum_13.jpg,part1-images/eiffel_15.jpg,45.875
part1-images/colosseum_13.jpg,part1-images/eiffel_19.jpg,44.86666666666667
part1-images/colosseum_13.jpg,part1-images/eiffel_18.jpg,47.2
part1-images/colosseum_13.jpg,part1-images/eiffel_2.jpg,50.0
part1-images/colosseum_13.jpg,part1-images/eiffel_22.jpg,1.7e+308
part1-images/colosseum_13.jpg,part1-images/eiffel_3.jpg,48.0
part1-images/colosseum_13.jpg,part1-images/eiffel_5.jpg,52.6
part1-images/colosseum_13.jpg,part1-images/eiffel_6.jpg,47.5
part1-images/colosseum_13.jpg,part1-images/eiffel_7.jpg,44.142857142857146
part1-images/colosseum_13.jpg,part1-images/empirestate_12.jpg,1.7e+308
part1-images/colosseum_13.jpg,part1-images/empirestate_10.jpg,43.833333333333336
part1-images/colosseum_13.jpg,part1-images/empirestate_14.jpg,52.0
part1-images/colosseum_13.jpg,part1-images/empirestate_15.jpg,49.9
part1-images/colosseum_13.jpg,part1-images/empirestate_22.jpg,45.166666666666664
part1-images/colosseum_13.jpg,part1-images/empirestate_16.jpg,51.42857142857143
part1-images/colosseum_13.jpg,part1-images/empirestate_23.jpg,51.5
part1-images/colosseum_13.jpg,part1-images/empirestate_25.jpg,1.7e+308
part1-images/colosseum_13.jpg,part1-images/empirestate_27.jpg,40.0
part1-images/colosseum_13.jpg,part1-images/empirestate_9.jpg,54.142857142857146
part1-images/colosseum_13.jpg,part1-images/londoneye_12.jpg,47.6
part1-images/colosseum_13.jpg,part1-images/londoneye_13.jpg,51.285714285714285
part1-images/colosseum_13.jpg,part1-images/londoneye_16.jpg,38.8
part1-images/colosseum_13.jpg,part1-images/londoneye_17.jpg,48.625
part1-images/colosseum_13.jpg,part1-images/londoneye_2.jpg,1.7e+308
part1-images/colosseum_13.jpg,part1-images/londoneye_21.jpg,49.411764705882355
part1-images/colosseum_13.jpg,part1-images/londoneye_22.jpg,55.57142857142857
part1-images/colosseum_13.jpg,part1-images/londoneye_23.jpg,48.833333333333336
part1-images/colosseum_13.jpg,part1-images/londoneye_8.jpg,50.07692307692308
part1-images/colosseum_13.jpg,part1-images/londoneye_9.jpg,46.666666666666664
part1-images/colosseum_13.jpg,part1-images/louvre_10.jpg,49.285714285714285
part1-images/colosseum_13.jpg,part1-images/louvre_11.jpg,49.75
part1-images/colosseum_13.jpg,part1-images/louvre_13.jpg,47.5
part1-images/colosseum_13.jpg,part1-images/louvre_14.jpg,46.625
part1-images/colosseum_13.jpg,part1-images/louvre_15.jpg,54.142857142857146
part1-images/colosseum_13.jpg,part1-images/louvre_16.jpg,45.111111111111114
part1-images/colosseum_13.jpg,part1-images/louvre_3.jpg,55.0
part1-images/colosseum_13.jpg,part1-images/louvre_4.jpg,51.285714285714285
part1-images/colosseum_13.jpg,part1-images/louvre_8.jpg,56.25
part1-images/colosseum_13.jpg,part1-images/louvre_9.jpg,54.5
part1-images/colosseum_13.jpg,part1-images/notredame_1.jpg,53.333333333333336
part1-images/colosseum_13.jpg,part1-images/notredame_14.jpg,48.583333333333336
part1-images/colosseum_13.jpg,part1-images/notredame_19.jpg,45.30769230769231
part1-images/colosseum_13.jpg,part1-images/notredame_20.jpg,41.9
part1-images/colosseum_13.jpg,part1-images/notredame_24.jpg,45.8
part1-images/colosseum_13.jpg,part1-images/notredame_25.jpg,46.083333333333336
part1-images/colosseum_13.jpg,part1-images/notredame_5.jpg,52.0
part1-images/colosseum_13.jpg,part1-images/notredame_4.jpg,1.7e+308
part1-images/colosseum_13.jpg,part1-images/notredame_8.jpg,48.142857142857146
part1-images/colosseum_13.jpg,part1-images/sanmarco_1.jpg,51.166666666666664
part1-images/colosseum_13.jpg,part1-images/sanmarco_14.jpg,44.8
part1-images/colosseum_13.jpg,part1-images/sanmarco_19.jpg,50.888888888888886
part1-images/colosseum_13.jpg,part1-images/sanmarco_18.jpg,45.4
part1-images/colosseum_13.jpg,part1-images/sanmarco_13.jpg,51.333333333333336
part1-images/colosseum_13.jpg,part1-images/sanmarco_4.jpg,48.77777777777778
part1-images/colosseum_13.jpg,part1-images/sanmarco_3.jpg,46.333333333333336
part1-images/colosseum_13.jpg,part1-images/sanmarco_5.jpg,46.857142857142854
part1-images/colosseum_13.jpg,part1-images/tatemodern_13.jpg,1.7e+308
part1-images/colosseum_13.jpg,part1-images/tatemodern_11.jpg,47.07142857142857
part1-images/colosseum_13.jpg,part1-images/tatemodern_16.jpg,46.5
part1-images/colosseum_13.jpg,part1-images/tatemodern_14.jpg,48.5
part1-images/colosseum_13.jpg,part1-images/tatemodern_4.jpg,47.6
part1-images/colosseum_13.jpg,part1-images/tatemodern_24.jpg,1.7e+308
part1-images/colosseum_13.jpg,part1-images/tatemodern_2.jpg,50.0
part1-images/colosseum_13.jpg,part1-images/tatemodern_6.jpg,52.25
part1-images/colosseum_13.jpg,part1-images/tatemodern_8.jpg,1.7e+308
part1-images/colosseum_13.jpg,part1-images/tatemodern_9.jpg,50.0
part1-images/colosseum_13.jpg,part1-images/trafalgarsquare_20.jpg,51.0
part1-images/colosseum_13.jpg,part1-images/trafalgarsquare_15.jpg,50.6
part1-images/colosseum_13.jpg,part1-images/trafalgarsquare_16.jpg,52.0
part1-images/colosseum_13.jpg,part1-images/trafalgarsquare_22.jpg,49.5
part1-images/colosseum_13.jpg,part1-images/trafalgarsquare_21.jpg,54.2
part1-images/colosseum_13.jpg,part1-images/trafalgarsquare_25.jpg,47.90909090909091
part1-images/colosseum_15.jpg,part1-images/colosseum_18.jpg,53.6
part1-images/colosseum_15.jpg,part1-images/colosseum_3.jpg,48.36363636363637
part1-images/colosseum_15.jpg,part1-images/colosseum_5.jpg,1.7e+308
part1-images/colosseum_15.jpg,part1-images/colosseum_4.jpg,53.2
part1-images/colosseum_15.jpg,part1-images/colosseum_6.jpg,47.42857142857143
part1-images/colosseum_15.jpg,part1-images/colosseum_8.jpg,1.7e+308
part1-images/colosseum_15.jpg,part1-images/eiffel_1.jpg,1.7e+308
part1-images/colosseum_15.jpg,part1-images/eiffel_15.jpg,52.111111111111114
part1-images/colosseum_15.jpg,part1-images/eiffel_18.jpg,43.81818181818182
part1-images/colosseum_15.jpg,part1-images/eiffel_19.jpg,48.666666666666664
part1-images/colosseum_15.jpg,part1-images/eiffel_22.jpg,53.57142857142857
part1-images/colosseum_15.jpg,part1-images/eiffel_2.jpg,53.72727272727273
part1-images/colosseum_15.jpg,part1-images/eiffel_3.jpg,54.666666666666664
part1-images/colosseum_15.jpg,part1-images/eiffel_5.jpg,44.666666666666664
part1-images/colosseum_15.jpg,part1-images/eiffel_6.jpg,1.7e+308
part1-images/colosseum_15.jpg,part1-images/eiffel_7.jpg,49.3
part1-images/colosseum_15.jpg,part1-images/empirestate_10.jpg,52.333333333333336
part1-images/colosseum_15.jpg,part1-images/empirestate_12.jpg,46.0
part1-images/colosseum_15.jpg,part1-images/empirestate_16.jpg,52.2
part1-images/colosseum_15.jpg,part1-images/empirestate_14.jpg,50.333333333333336
part1-images/colosseum_15.jpg,part1-images/empirestate_15.jpg,51.5
part1-images/colosseum_15.jpg,part1-images/empirestate_22.jpg,1.7e+308
part1-images/colosseum_15.jpg,part1-images/empirestate_23.jpg,1.7e+308
part1-images/colosseum_15.jpg,part1-images/empirestate_25.jpg,52.875
part1-images/colosseum_15.jpg,part1-images/empirestate_27.jpg,51.75
part1-images/colosseum_15.jpg,part1-images/empirestate_9.jpg,53.25
part1-images/colosseum_15.jpg,part1-images/londoneye_13.jpg,1.7e+308
part1-images/colosseum_15.jpg,part1-images/londoneye_12.jpg,53.6
part1-images/colosseum_15.jpg,part1-images/londoneye_16.jpg,53.57142857142857
part1-images/colosseum_15.jpg,part1-images/londoneye_17.jpg,51.8
part1-images/colosseum_15.jpg,part1-images/londoneye_2.jpg,1.7e+308
part1-images/colosseum_15.jpg,part1-images/londoneye_22.jpg,50.45454545454545
part1-images/colosseum_15.jpg,part1-images/londoneye_21.jpg,46.57142857142857
part1-images/colosseum_15.jpg,part1-images/londoneye_23.jpg,48.714285714285715
part1-images/colosseum_15.jpg,part1-images/londoneye_8.jpg,51.75
part1-images/colosseum_15.jpg,part1-images/londoneye_9.jpg,52.166666666666664
part1-images/colosseum_15.jpg,part1-images/louvre_10.jpg,51.0
part1-images/colosseum_15.jpg,part1-images/louvre_11.jpg,55.4
part1-images/colosseum_15.jpg,part1-images/louvre_13.jpg,54.833333333333336
part1-images/colosseum_15.jpg,part1-images/louvre_14.jpg,1.7e+308
part1-images/colosseum_15.jpg,part1-images/louvre_15.jpg,53.875
